match_id,league_code,home_team,away_team,asian_open_line,asian_close_line,asian_line_change,line_movement_type,hw_movement_type,lw_movement_type,combined_signal,behavior_label
5cf7d0ea6091,EPL,莱斯特城,切尔西,-1.25,-1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
136868166752,LLG,瓦伦西亚,皇家贝蒂斯,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4e6c77459faf,ISA,维罗纳,国际米兰,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d56dfcf9556d,BUN,勒沃库森,海登海姆,2.0,2.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
061c765eb76a,BUN,斯图加特,波鸿,1.75,2.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
6d8e93ad0019,BUN,多特蒙德,弗赖堡,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d87c800ba364,BUN,霍芬海姆,RB莱比锡,-0.25,-0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
44a4ff10eb4b,BUN,沃尔夫斯堡,柏林联合,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
d184fe7f7cd0,EPL,富勒姆,狼队,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
147f04e3372d,EPL,埃弗顿,布伦特福德,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8e37d5c4e12f,EPL,阿斯顿维拉,水晶宫,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e11a933452d2,EPL,阿森纳,诺丁汉森林,1.25,1.5,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
129b80519f66,EPL,AFC伯恩茅斯,布莱顿,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4dcbff62e64e,LLG,马德里竞技,阿拉维斯,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
516889bf86de,FL1,朗斯,马赛,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8cb33adaa956,ISA,AC米兰,尤文图斯,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f2a509edef5e,LLG,赫罗纳,西班牙人,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8083ff9fb89e,LLG,拉斯帕尔马斯,马略卡,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
adac58ec983b,EPL,曼彻斯特城,托特纳姆热刺,1.5,1.0,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
8ab4dd1fb580,BUN,法兰克福,云达不来梅,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c5000dba73fb,FL1,圣埃蒂安,蒙彼利埃,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
3a67d5136cc6,ISA,帕尔马,亚特兰大,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
b5ce472d9036,LLG,维戈塞尔塔,巴塞罗那,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
57d41c15e74d,FL1,兰斯,里昂,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ea30346009cd,ISA,热那亚,卡利亚里,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8a46a061b199,LLG,奥萨苏纳,比利亚雷亚尔,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
83585507015b,EPL,南安普顿,利物浦,-1.5,-1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1d2f35efe148,ISA,科莫,佛罗伦萨,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
895357c21787,ISA,都灵,蒙扎,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
779ad507f338,FL1,里尔,雷恩,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
93d1f006b1f5,BUN,基尔,美因茨,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b27aec564eb6,LLG,塞维利亚,巴列卡诺,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
b7d18a526edd,FL1,南特,勒阿弗尔,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
57af01861630,FL1,欧塞尔,昂热,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
dec804dfe8bb,EPL,伊普斯维奇,曼彻斯特联,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
59c200822049,BUN,门兴格拉德巴赫,圣保利,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6886327b0c4b,ISA,那不勒斯,罗马,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
037bb9245e7b,LLG,莱加内斯,皇家马德里,-1.25,-1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
3fdafe61187c,ISA,拉齐奥,博洛尼亚,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
e16d9faf6a2c,FL1,尼斯,斯特拉斯堡,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
8af0bd8d4620,LLG,毕尔巴鄂竞技,皇家社会,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
af2a482de0c0,ISA,恩波利,乌迪内斯,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
bfc3d99b5d80,ISA,威尼斯,莱切,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a1eac7738f32,EPL,纽卡斯尔联,西汉姆联,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a478cb2de740,UCL,布拉迪斯拉发,AC米兰,-1.75,-1.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
56368fe1d606,UCL,布拉格斯巴达,马德里竞技,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4b3741d8b5ff,UCL,葡萄牙体育,阿森纳,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
99169c51487a,UCL,伯尔尼年轻人,亚特兰大,-1.0,-1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
e42f50064927,UCL,巴塞罗那,布雷斯特,1.75,2.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
d0ed5a83250a,UCL,勒沃库森,FC萨尔茨堡,2.0,2.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
4c7dd67c7e96,UCL,国际米兰,RB莱比锡,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
a3b00ff95444,UCL,拜仁慕尼黑,巴黎圣日耳曼,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b9df772df1f3,UCL,曼彻斯特城,费耶诺德,2.25,2.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
94104f8949cb,UCL,贝尔格莱德红星,斯图加特,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1427e9186c09,UCL,格拉茨风暴,赫罗纳,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
7a2515a65f6b,UCL,利物浦,皇家马德里,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
b86445de9389,UCL,PSV埃因霍温,顿涅茨克矿工,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
e0e5bce64cb4,UCL,萨格勒布迪纳摩,多特蒙德,-1.25,-0.75,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
943b725ae801,UCL,凯尔特人,布鲁日,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
18135001f9f6,UCL,摩纳哥,本菲卡,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
c711ab21a030,UCL,阿斯顿维拉,尤文图斯,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
2d403eba8193,UCL,博洛尼亚,里尔,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a44172da0f83,UEL,里加足球学校,PAOK塞萨洛尼基,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f74c7641e96c,UEL,毕尔巴鄂竞技,埃尔夫斯堡,1.75,2.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
de9d370b46c9,UEL,安德莱赫特,波尔图,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ca60accf7296,UEL,阿尔克马尔,加拉塔萨雷,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
6beed9bed0a9,UEL,拉齐奥,卢多戈雷茨,1.5,1.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d8a983250854,UEL,卡拉巴赫,里昂,-0.25,-0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
7954d23138fa,UEL,布加勒斯特星,奥林匹亚科斯,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
b4262eb0658d,UEL,特温特,圣吉罗斯联合,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f4a625e8e421,UEL,尼斯,格拉斯哥流浪者,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
1e6cd66942c4,UEL,中日德兰,法兰克福,-0.75,-0.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
f79a9ad51dad,UEL,费伦茨瓦罗斯,马尔默,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
6f55c59d8f5e,UEL,皇家社会,阿贾克斯,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
2686b1602dbe,UEL,布拉格斯拉维亚,费内巴切,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
41acad8f298f,UEL,托特纳姆热刺,罗马,1.0,0.5,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
383a221618a6,UEL,曼彻斯特联,博德闪耀,2.0,1.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
2ec921104a39,UEL,布拉加,霍芬海姆,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
e32d3fd4bbcd,BUN,圣保利,基尔,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
977dde2adbc0,ISA,卡利亚里,维罗纳,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
9cc1180bfd98,FL1,兰斯,朗斯,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
f92a8bc75a7f,EPL,布莱顿,南安普顿,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
9a0da5fc8f95,LLG,马略卡,瓦伦西亚,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
e50b25cf0f14,LLG,巴塞罗那,拉斯帕尔马斯,2.5,1.75,-0.75,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
730453b9deae,ISA,科莫,蒙扎,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
65f3f254f467,BUN,RB莱比锡,沃尔夫斯堡,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
d549beadee3f,BUN,云达不来梅,斯图加特,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
38c7205ffffe,BUN,弗赖堡,门兴格拉德巴赫,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ef7cc7c09256,BUN,奥格斯堡,波鸿,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
bc275b0e10ad,BUN,柏林联合,勒沃库森,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9ae74d10310d,EPL,布伦特福德,莱斯特城,1.0,0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
21a01497e5d4,EPL,水晶宫,纽卡斯尔联,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3aeb5f25c0aa,EPL,诺丁汉森林,伊普斯维奇,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e487775a0a5b,EPL,狼队,AFC伯恩茅斯,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f2c10e2db664,LLG,阿拉维斯,莱加内斯,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
d23896a31c44,FL1,雷恩,圣埃蒂安,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
352b78e7679c,ISA,AC米兰,恩波利,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
1868e12c9527,BUN,多特蒙德,拜仁慕尼黑,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
8f5f5dbeb349,LLG,西班牙人,维戈塞尔塔,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3b3f7435036c,EPL,西汉姆联,阿森纳,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
864592651242,FL1,布雷斯特,斯特拉斯堡,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d31fbcaf18e6,ISA,博洛尼亚,威尼斯,0.5,1.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
381ce1cca54a,LLG,巴利亚多利德,马德里竞技,-1.0,-0.5,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
20b68f2cbca2,FL1,巴黎圣日耳曼,南特,2.0,1.5,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
49dbaf22822c,ISA,乌迪内斯,热那亚,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e23bd18d1695,LLG,比利亚雷亚尔,赫罗纳,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
1a3a3d2dc1c3,EPL,切尔西,阿斯顿维拉,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
7fcc3aa2c229,EPL,曼彻斯特联,埃弗顿,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5a7df8bea506,EPL,托特纳姆热刺,富勒姆,0.5,1.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
ad4ed38db79b,ISA,帕尔马,拉齐奥,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
3ad186667436,ISA,都灵,那不勒斯,-0.75,-0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
6bad76eab717,FL1,蒙彼利埃,里尔,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
db19256c5c4f,BUN,美因茨,霍芬海姆,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
253b8f76e81c,LLG,皇家马德里,赫塔费,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
25ef49f34e7c,FL1,勒阿弗尔,昂热,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
229123ba83bc,FL1,里昂,尼斯,0.75,0.25,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
f4c996c9b8bd,EPL,利物浦,曼彻斯特城,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
74ef792dff5c,FL1,图卢兹,欧塞尔,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3ee687201e25,BUN,海登海姆,法兰克福,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
fa909ac32e7d,ISA,佛罗伦萨,国际米兰,-0.5,0.5,1.0,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
d9a62406a1ff,LLG,巴列卡诺,毕尔巴鄂竞技,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
d005c75bbe65,ISA,莱切,尤文图斯,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
01b9f05b94ef,FL1,马赛,摩纳哥,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
9a58c1c95ece,LLG,皇家社会,皇家贝蒂斯,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
a5c0cd5c4d3a,ISA,罗马,亚特兰大,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e5e272f251c4,LLG,塞维利亚,奥萨苏纳,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
045d230ced2f,LLG,马略卡,巴塞罗那,-0.75,-0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
034da33d87da,EPL,伊普斯维奇,水晶宫,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
4a4fea3d2a58,EPL,莱斯特城,西汉姆联,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
e9758af229d1,EPL,埃弗顿,狼队,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
af71e2b469d3,EPL,曼彻斯特城,诺丁汉森林,1.5,1.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
d48572af2f29,EPL,纽卡斯尔联,利物浦,-0.5,-0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
cbe486bcf581,EPL,南安普顿,切尔西,-1.5,-1.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
31b67be569a0,LLG,毕尔巴鄂竞技,皇家马德里,-0.25,-0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
047566417f5e,EPL,阿森纳,曼彻斯特联,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
8e4f84191a65,EPL,阿斯顿维拉,布伦特福德,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
c5fd2f0bfbb2,EPL,富勒姆,布莱顿,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
87f6d4d35a45,EPL,AFC伯恩茅斯,托特纳姆热刺,0.25,-0.25,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
771754768017,ISA,国际米兰,帕尔马,2.0,1.75,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
7be1d82e3b68,FL1,里尔,布雷斯特,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
01c5ceeef620,BUN,斯图加特,柏林联合,0.5,1.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
fbef5214a105,ISA,亚特兰大,AC米兰,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e8797ee79e5d,LLG,维戈塞尔塔,马略卡,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
492c14230216,FL1,欧塞尔,巴黎圣日耳曼,-1.75,-1.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
3e1b87f45cda,EPL,埃弗顿,利物浦,-1.25,-1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
6537b99c48f7,LLG,拉斯帕尔马斯,巴利亚多利德,0.75,0.5,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
3644f797c6d5,ISA,热那亚,都灵,0.25,0.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
ad6fea8df5d1,BUN,波鸿,云达不来梅,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
dac12b944c12,BUN,法兰克福,奥格斯堡,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e15e551fc8c1,BUN,基尔,RB莱比锡,-1.0,-1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
cafe239eead4,BUN,勒沃库森,圣保利,1.5,1.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
7caf5d758d1b,BUN,拜仁慕尼黑,海登海姆,2.5,2.25,-0.25,降盘,水位稳定,水位稳定,正常波动,正常盘口
f0a8e923c8aa,EPL,阿斯顿维拉,南安普顿,1.5,1.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
70dcce347d3c,EPL,布伦特福德,纽卡斯尔联,-0.25,-0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
f6bdd9c13a55,EPL,水晶宫,曼彻斯特城,-0.75,-1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
50baeb7099bc,LLG,皇家贝蒂斯,巴塞罗那,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c07b1cf6ed6a,FL1,摩纳哥,图卢兹,0.5,0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
17f695862e04,ISA,尤文图斯,博洛尼亚,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
eb5c20c4a1ad,EPL,曼彻斯特联,诺丁汉森林,0.75,1.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c611026e8b31,BUN,门兴格拉德巴赫,多特蒙德,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
45f111478863,LLG,瓦伦西亚,巴列卡诺,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
d4ae3ae5d258,FL1,尼斯,勒阿弗尔,1.0,1.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
73e846c297c0,ISA,罗马,莱切,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
08c602ab1705,LLG,赫罗纳,皇家马德里,-0.5,-0.75,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
23285a4bee43,FL1,昂热,里昂,-1.0,-0.75,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
6b3a38f95cdf,ISA,佛罗伦萨,卡利亚里,1.0,1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
eee8935b7a42,LLG,莱加内斯,皇家社会,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
9c152e74a455,EPL,富勒姆,阿森纳,-0.75,-1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
4aeb15756fb8,EPL,伊普斯维奇,AFC伯恩茅斯,-0.5,-0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
163ad0723c32,EPL,莱斯特城,布莱顿,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
056bdbb64f38,ISA,维罗纳,恩波利,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
6bcd23aa4d7f,FL1,朗斯,蒙彼利埃,1.25,1.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
855e7a68485f,BUN,沃尔夫斯堡,美因茨,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e569b8b06dee,LLG,毕尔巴鄂竞技,比利亚雷亚尔,0.5,0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
f450a3cf524d,FL1,斯特拉斯堡,兰斯,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
10844e09e5ac,FL1,南特,雷恩,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
35009b38e573,EPL,托特纳姆热刺,切尔西,-0.25,0.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
4f2c155382fe,BUN,霍芬海姆,弗赖堡,0.0,0.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
ec332af03573,ISA,威尼斯,科莫,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,假动作盘口
2f64e0a67ea6,LLG,奥萨苏纳,阿拉维斯,0.25,0.5,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
ed7a77d3c46e,ISA,那不勒斯,拉齐奥,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
819cc76517b4,FL1,圣埃蒂安,马赛,-1.0,-1.0,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
3790c8689c72,LLG,马德里竞技,塞维利亚,1.25,1.0,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
7790178dcfba,ISA,蒙扎,乌迪内斯,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
7546348305e8,LLG,赫塔费,西班牙人,0.75,0.75,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
5b8b2c1af1e7,EPL,西汉姆联,狼队,0.5,0.5,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
17328a2a03b4,UCL,萨格勒布迪纳摩,凯尔特人,-0.75,0.0,0.75,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
beccef996bc5,UCL,赫罗纳,利物浦,-1.5,-1.0,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
b7ee0c667567,UCL,FC萨尔茨堡,巴黎圣日耳曼,-2.0,-1.25,0.75,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
ca2d9b7b3a44,UCL,RB莱比锡,阿斯顿维拉,-0.25,0.0,0.25,升盘,水位稳定,水位稳定,正常波动,诱盘信号
c5a0fce0e997,UCL,勒沃库森,国际米兰,0.25,0.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
e67c3cc84c56,UCL,亚特兰大,皇家马德里,0.0,-0.25,-0.25,降盘,水位稳定,水位稳定,正常波动,诱盘信号
99245acfe4ac,UCL,布鲁日,葡萄牙体育,0.25,-0.25,-0.5,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
1fbac26ab0c4,UCL,顿涅茨克矿工,拜仁慕尼黑,-2.25,-2.0,0.25,升盘,水位稳定,水位稳定,正常波动,假动作盘口
fa4554aa1b52,UCL,布雷斯特,PSV埃因霍温,-0.75,-0.25,0.5,跳升盘,水位稳定,水位稳定,强势跳升盘,临场资金冲击
728686428ae3,UEL,费内巴切,毕尔巴鄂竞技,0.0,0.25,0.25,升盘,水位稳定,水位稳定,正常波动,正常盘口
16fcfb128229,UCL,马德里竞技,布拉迪斯拉发,3.0,2.25,-0.75,跳降盘,水位稳定,水位稳定,强势跳降盘,临场资金冲击
d6c6b713b060,UCL,里尔,格拉茨风暴,1.25,1.25,0.0,盘口稳定,水位稳定,水位稳定,正常波动,正常盘口
