match_id,kickoff_time,league_code,home_team,away_team,asian_close_line,fair_asian_line,asian_line_mispricing,asian_edge_pct,value_direction,value_edge_level,market_strength_score,strength_level,trade_score,trade_score_detail,behavior_label,risk_flag,risk_count
1195e5fce014,2025-01-14 19:30:00,ISA,拉齐奥,莱切,0.75,1.6149230769230771,-0.8649230769230771,8.64923076923077,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
f1b28a61f57a,2025-01-14 20:00:00,FL1,里尔,洛里昂,1.25,2.3139459153334276,-1.0639459153334276,10.639459153334275,上盘价值(盘口过浅),超强Edge(≥8%),72,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
68abe2f53680,2025-01-14 21:00:00,LLG,阿尔梅里亚,赫罗纳,-0.75,-0.3934013742926435,-0.3565986257073565,3.565986257073565,上盘价值(盘口过浅),中等Edge(3-5%),58,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
07343a0e51d9,2025-01-14 22:00:00,FL1,南特,克莱蒙,0.5,0.9873150684931509,-0.48731506849315087,4.873150684931509,上盘价值(盘口过浅),中等Edge(3-5%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
585f263ea266,2025-01-14 22:00:00,FL1,梅斯,图卢兹,-0.25,-0.05152541565745744,-0.19847458434254256,1.9847458434254257,上盘价值(盘口过浅),弱Edge(1-3%),49,弱,C,"弱价值信号, 需观察",假动作盘口,False,0
911aac55b480,2025-01-14 22:00:00,FL1,布雷斯特,蒙彼利埃,0.5,1.2302659574468089,-0.7302659574468089,7.302659574468089,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
d1783599e7b4,2025-01-14 22:00:00,ISA,卡利亚里,博洛尼亚,-0.25,-0.21316073619631903,-0.036839263803680966,0.36839263803680966,公允定价,无Edge(<1%),34,弱,D,,正常盘口,False,0
86b39169cfc0,2025-01-14 22:00:00,EPL,埃弗顿,阿斯顿维拉,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
cc916d0f091c,2025-01-14 22:30:00,BUN,波鸿,云达不来梅,0.25,0.6490408280621045,-0.3990408280621045,3.990408280621045,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
b7a05093fa43,2025-01-14 23:15:00,LLG,加的斯,瓦伦西亚,0.0,-0.04278365277997795,0.04278365277997795,0.4278365277997795,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
8c66fd322698,2025-01-15 00:00:00,FL1,勒阿弗尔,里昂,-0.25,-0.248130145867099,-0.0018698541329009999,0.01869854132901,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
83e26e805915,2025-01-15 00:30:00,EPL,曼彻斯特联,托特纳姆热刺,0.5,0.7012570659488562,-0.20125706594885617,2.0125706594885617,上盘价值(盘口过浅),弱Edge(1-3%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
7483de39a205,2025-01-15 00:30:00,BUN,门兴格拉德巴赫,斯图加特,-0.5,-0.48401162790697694,-0.015988372093023062,0.15988372093023062,公允定价,无Edge(<1%),52,中等,D,,正常盘口,False,0
c00ef337f2c8,2025-01-15 01:00:00,ISA,佛罗伦萨,乌迪内斯,0.75,1.5753030583873953,-0.8253030583873953,8.253030583873953,上盘价值(盘口过浅),超强Edge(≥8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
646889e7d768,2025-01-15 03:45:00,FL1,朗斯,巴黎圣日耳曼,-0.5,-0.33414645023189415,-0.16585354976810585,1.6585354976810585,上盘价值(盘口过浅),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
90ffccc27662,2025-01-15 03:45:00,ISA,AC米兰,罗马,0.5,0.817746835443038,-0.31774683544303794,3.1774683544303794,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
caf537ea9871,2025-01-16 03:45:00,ISA,亚特兰大,弗罗西诺内,1.25,1.968,-0.718,7.18,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3902ad13019e,2025-01-17 03:45:00,ISA,尤文图斯,萨索洛,1.25,1.868192246415295,-0.6181922464152949,6.181922464152949,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
43156afbec07,2025-01-20 03:30:00,BUN,美因茨,柏林联合,0.25,0.9004450951683748,-0.6504450951683748,6.504450951683748,上盘价值(盘口过浅),强Edge(5-8%),59,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
2ad708c744ab,2025-01-20 04:00:00,LLG,阿拉维斯,加的斯,0.75,1.6618260656840556,-0.9118260656840556,9.118260656840555,上盘价值(盘口过浅),超强Edge(≥8%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
6b3cf675d900,2025-01-20 20:30:00,EPL,阿森纳,水晶宫,1.5,2.53015873015873,-1.03015873015873,10.3015873015873,上盘价值(盘口过浅),超强Edge(≥8%),60,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3cb3fee52183,2025-01-20 21:00:00,LLG,巴列卡诺,拉斯帕尔马斯,0.5,1.3784090909090914,-0.8784090909090914,8.784090909090914,上盘价值(盘口过浅),超强Edge(≥8%),63,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
062fdd1b7fc9,2025-01-20 22:30:00,BUN,达姆施塔特,法兰克福,-0.5,-0.3480263157894734,-0.1519736842105266,1.519736842105266,上盘价值(盘口过浅),弱Edge(1-3%),42,弱,C,"弱价值信号, 需观察",正常盘口,False,0
ce053ed897b2,2025-01-20 22:30:00,BUN,海登海姆,沃尔夫斯堡,0.0,-0.009688590604026742,0.009688590604026742,0.09688590604026742,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
5cde2a56706c,2025-01-20 22:30:00,BUN,弗赖堡,霍芬海姆,0.5,0.749256544502618,-0.24925654450261803,2.4925654450261803,上盘价值(盘口过浅),弱Edge(1-3%),47,弱,C,"弱价值信号, 需观察",正常盘口,False,0
18e6876a9840,2025-01-20 22:30:00,BUN,科隆,多特蒙德,-0.75,-0.48444307800421627,-0.26555692199578373,2.6555692199578376,上盘价值(盘口过浅),弱Edge(1-3%),51,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
115ff59aa1ee,2025-01-20 22:30:00,BUN,波鸿,斯图加特,-0.75,-0.6319473684210528,-0.11805263157894719,1.1805263157894719,公允定价,弱Edge(1-3%),42,弱,C,"弱价值信号, 需观察",正常盘口,False,0
522c4e1b6559,2025-01-20 23:15:00,LLG,比利亚雷亚尔,马略卡,0.25,0.8071493279322406,-0.5571493279322406,5.5714932793224055,上盘价值(盘口过浅),强Edge(5-8%),59,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
607eeeac0cad,2025-01-21 01:00:00,ISA,罗马,维罗纳,1.0,1.9139052924791087,-0.9139052924791087,9.139052924791088,上盘价值(盘口过浅),超强Edge(≥8%),67,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
5bda71e0ea93,2025-01-21 01:30:00,EPL,布伦特福德,诺丁汉森林,0.5,1.3135803059273425,-0.8135803059273425,8.135803059273425,上盘价值(盘口过浅),超强Edge(≥8%),68,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
267d5562bed6,2025-01-21 01:30:00,BUN,RB莱比锡,勒沃库森,0.0,0.2513560975609757,-0.2513560975609757,2.513560975609757,上盘价值(盘口过浅),弱Edge(1-3%),51,中等,C,"弱价值信号, 需观察",正常盘口,False,0
e6706bb1904d,2025-01-21 01:30:00,LLG,瓦伦西亚,毕尔巴鄂竞技,-0.5,-0.09067155213839484,-0.40932844786160516,4.093284478616051,上盘价值(盘口过浅),中等Edge(3-5%),48,弱,C,"弱价值信号, 需观察",正常盘口,False,0
af636df79628,2025-01-21 03:45:00,ISA,乌迪内斯,AC米兰,-0.5,-0.47108820316766803,-0.02891179683233197,0.2891179683233197,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
6e20da2d9c4e,2025-01-21 04:00:00,LLG,维戈塞尔塔,皇家社会,0.0,0.3192240904629413,-0.3192240904629413,3.192240904629413,上盘价值(盘口过浅),中等Edge(3-5%),48,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
6732ece5e6a5,2025-01-21 19:30:00,ISA,弗罗西诺内,卡利亚里,0.0,0.43210561797752844,-0.43210561797752844,4.321056179775285,上盘价值(盘口过浅),中等Edge(3-5%),47,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
cb81248affc5,2025-01-21 21:00:00,LLG,奥萨苏纳,赫塔费,0.25,0.5464905660377357,-0.2964905660377357,2.964905660377357,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
8d3f8fb8b89b,2025-01-21 22:00:00,ISA,恩波利,蒙扎,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),46,弱,D,,正常盘口,False,0
a5445bba67b0,2025-01-21 22:00:00,EPL,谢菲尔德联,西汉姆联,-0.5,-0.06212580645161295,-0.4378741935483871,4.378741935483871,上盘价值(盘口过浅),中等Edge(3-5%),49,弱,C,"弱价值信号, 需观察",临场资金冲击,False,0
e59f04b91416,2025-01-21 22:30:00,BUN,拜仁慕尼黑,云达不来梅,2.5,3.1235882231262497,-0.6235882231262497,6.235882231262497,上盘价值(盘口过浅),强Edge(5-8%),65,中等,A,强价值+强信号+低分歧+风控通过,诱盘信号,True,1
17b6538fb5ac,2025-01-21 23:15:00,LLG,皇家马德里,阿尔梅里亚,2.25,3.0086905777259054,-0.7586905777259054,7.586905777259054,上盘价值(盘口过浅),强Edge(5-8%),75,强,A,强价值+强信号+低分歧+风控通过,诱盘信号,False,0
7dd94484b263,2025-01-22 00:30:00,EPL,AFC伯恩茅斯,利物浦,-0.75,-0.8398415009899602,0.08984150098996024,0.8984150098996024,公允定价,无Edge(<1%),57,中等,D,,正常盘口,False,0
7256d09275a0,2025-01-22 00:30:00,BUN,门兴格拉德巴赫,奥格斯堡,0.5,1.0991407681346275,-0.5991407681346275,5.991407681346274,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
3deb5c94496f,2025-01-22 01:00:00,ISA,萨勒尼塔纳,热那亚,-0.25,-0.17132013409583874,-0.07867986590416126,0.7867986590416126,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
8aa4d8bc84b6,2025-01-22 01:30:00,LLG,皇家贝蒂斯,巴塞罗那,-0.75,-0.5446115423557207,-0.20538845764427927,2.0538845764427927,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
5977ffc81063,2025-01-22 03:45:00,ISA,莱切,尤文图斯,-0.5,-0.8692732095490715,0.3692732095490715,3.6927320954907152,下盘价值(盘口过深),中等Edge(3-5%),44,弱,C,"弱价值信号, 需观察",正常盘口,False,0
8e63d02e045b,2025-01-22 04:00:00,LLG,赫罗纳,塞维利亚,0.75,1.1665,-0.4165000000000001,4.165000000000001,上盘价值(盘口过浅),中等Edge(3-5%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
0fe5c1f2f95a,2025-01-23 03:45:00,EPL,布莱顿,狼队,0.75,1.476714265004349,-0.726714265004349,7.26714265004349,上盘价值(盘口过浅),强Edge(5-8%),52,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
7d7495129662,2025-01-23 04:00:00,LLG,格拉纳达,马德里竞技,-0.75,-0.9029009345794392,0.1529009345794392,1.529009345794392,下盘价值(盘口过深),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
9cc3cd9e84a0,2025-01-25 03:30:00,BUN,拜仁慕尼黑,柏林联合,2.25,2.939596136962247,-0.6895961369622472,6.895961369622472,上盘价值(盘口过浅),强Edge(5-8%),74,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
c2503c7d8b33,2025-01-27 03:30:00,BUN,法兰克福,美因茨,0.5,0.62528813559322,-0.12528813559322005,1.2528813559322005,公允定价,弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
6bb52566de0e,2025-01-27 03:45:00,ISA,卡利亚里,都灵,-0.25,-0.1179961089494162,-0.1320038910505838,1.320038910505838,公允定价,弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",正常盘口,False,0
facffcde69a0,2025-01-27 04:00:00,LLG,阿尔梅里亚,阿拉维斯,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
900a6c795d63,2025-01-27 04:00:00,FL1,里昂,雷恩,0.25,0.2621712841253791,-0.0121712841253791,0.121712841253791,公允定价,无Edge(<1%),49,弱,D,,诱盘信号,False,0
6e3e3f6dc283,2025-01-27 21:00:00,LLG,皇家社会,巴列卡诺,0.75,1.3263583218707016,-0.5763583218707016,5.763583218707016,上盘价值(盘口过浅),强Edge(5-8%),58,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
ed2941db16d2,2025-01-27 22:00:00,ISA,亚特兰大,乌迪内斯,1.0,1.7453684210526317,-0.7453684210526317,7.453684210526317,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
b8d29b536f68,2025-01-27 22:30:00,BUN,斯图加特,RB莱比锡,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
5bc3fb446c17,2025-01-27 22:30:00,BUN,奥格斯堡,拜仁慕尼黑,-1.5,-1.6551043165467623,0.15510431654676227,1.5510431654676227,下盘价值(盘口过深),弱Edge(1-3%),56,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
967a5b07fa3b,2025-01-27 22:30:00,BUN,霍芬海姆,海登海姆,0.75,1.3298864648263586,-0.5798864648263586,5.798864648263587,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
dda727eb0293,2025-01-27 22:30:00,BUN,沃尔夫斯堡,科隆,0.75,1.3667915129151293,-0.6167915129151293,6.167915129151293,上盘价值(盘口过浅),强Edge(5-8%),52,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
99e8d43fff72,2025-01-27 22:30:00,BUN,云达不来梅,弗赖堡,0.0,0.3557913530824659,-0.3557913530824659,3.557913530824659,上盘价值(盘口过浅),中等Edge(3-5%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
1e7398e9f468,2025-01-27 23:15:00,LLG,拉斯帕尔马斯,皇家马德里,-1.0,-1.3686922464152946,0.36869224641529463,3.6869224641529463,下盘价值(盘口过深),中等Edge(3-5%),48,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
2ff38a8d321d,2025-01-28 00:00:00,FL1,尼斯,梅斯,1.25,1.9969464325405646,-0.7469464325405646,7.469464325405646,上盘价值(盘口过浅),强Edge(5-8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
a1d090c3ecf6,2025-01-28 01:00:00,ISA,尤文图斯,恩波利,1.5,2.3551036735782382,-0.8551036735782382,8.551036735782382,上盘价值(盘口过浅),超强Edge(≥8%),65,中等,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
84d8d45de253,2025-01-28 01:30:00,BUN,勒沃库森,门兴格拉德巴赫,1.75,2.586914586854927,-0.836914586854927,8.369145868549271,上盘价值(盘口过浅),超强Edge(≥8%),76,强,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
d9252827abda,2025-01-28 01:30:00,LLG,巴塞罗那,比利亚雷亚尔,1.5,2.0573591253153913,-0.5573591253153913,5.573591253153913,上盘价值(盘口过浅),强Edge(5-8%),55,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
e0a62dbf1cc5,2025-01-28 03:45:00,ISA,AC米兰,博洛尼亚,0.75,1.4493813314037627,-0.6993813314037627,6.993813314037627,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
4728993da998,2025-01-28 04:00:00,LLG,马略卡,皇家贝蒂斯,0.0,0.6521509433962265,-0.6521509433962265,6.521509433962265,上盘价值(盘口过浅),强Edge(5-8%),47,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
df7d565eee75,2025-01-28 04:00:00,FL1,马赛,摩纳哥,0.25,0.3326619469026548,-0.08266194690265483,0.8266194690265483,公允定价,无Edge(<1%),53,中等,D,,正常盘口,False,0
c8066c0cfbc9,2025-01-28 19:30:00,ISA,热那亚,莱切,0.5,0.817746835443038,-0.31774683544303794,3.1774683544303794,上盘价值(盘口过浅),中等Edge(3-5%),63,中等,B,中等价值+信号确认+风控通过,假动作盘口,False,0
5dd35a7a7dc3,2025-01-28 20:00:00,FL1,蒙彼利埃,里尔,-0.25,-0.39994509516837473,0.14994509516837473,1.4994509516837473,公允定价,弱Edge(1-3%),44,弱,C,"弱价值信号, 需观察",诱盘信号,False,0
917c7aeb1ac2,2025-01-28 21:00:00,LLG,维戈塞尔塔,赫罗纳,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
86a3a8ef2a63,2025-01-28 22:00:00,FL1,兰斯,南特,0.5,0.9953492686407424,-0.49534926864074236,4.953492686407424,上盘价值(盘口过浅),中等Edge(3-5%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
94399fc69277,2025-01-28 22:00:00,FL1,洛里昂,勒阿弗尔,0.25,-0.12232592592592625,0.3723259259259263,3.7232592592592626,下盘价值(盘口过深),中等Edge(3-5%),49,弱,C,"弱价值信号, 需观察",临场资金冲击,False,0
1a3f27435baf,2025-01-28 22:00:00,ISA,维罗纳,弗罗西诺内,0.25,0.6933974016048908,-0.44339740160489083,4.433974016048908,上盘价值(盘口过浅),中等Edge(3-5%),43,弱,C,"弱价值信号, 需观察",正常盘口,False,0
8bc6db721959,2025-01-28 22:00:00,FL1,克莱蒙,斯特拉斯堡,0.0,-0.1491582457412105,0.1491582457412105,1.491582457412105,公允定价,弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
39ccc59c42d3,2025-01-28 22:00:00,ISA,蒙扎,萨索洛,0.25,0.5562692307692306,-0.3062692307692306,3.0626923076923065,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
c440c5d551ad,2025-01-28 22:30:00,BUN,柏林联合,达姆施塔特,0.75,1.462139376218324,-0.7121393762183239,7.121393762183239,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
6b4f88844332,2025-01-28 23:15:00,LLG,加的斯,毕尔巴鄂竞技,-0.75,-0.6754381953028431,-0.0745618046971569,0.745618046971569,公允定价,无Edge(<1%),54,中等,D,,诱盘信号,False,0
75e86241447a,2025-01-29 00:00:00,FL1,图卢兹,朗斯,-0.5,-0.24118559608875534,-0.25881440391124466,2.5881440391124464,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",假动作盘口,False,0
1b3ca3ee6937,2025-01-29 00:30:00,BUN,多特蒙德,波鸿,1.5,2.0356756756756758,-0.5356756756756758,5.3567567567567576,上盘价值(盘口过浅),强Edge(5-8%),65,中等,A,强价值+强信号+低分歧+风控通过,正常盘口,False,0
efe02cfd32f0,2025-01-29 01:00:00,ISA,拉齐奥,那不勒斯,0.0,0.5118119098092119,-0.5118119098092119,5.1181190980921185,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
eae7c5a875e0,2025-01-29 01:30:00,LLG,塞维利亚,奥萨苏纳,0.5,0.8058521617852163,-0.30585216178521635,3.0585216178521635,上盘价值(盘口过浅),中等Edge(3-5%),53,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
c42c3953f62a,2025-01-29 03:45:00,ISA,佛罗伦萨,国际米兰,-0.5,-0.7194386358177887,0.21943863581778866,2.1943863581778866,下盘价值(盘口过深),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
9fd0b69cdae1,2025-01-29 03:45:00,FL1,巴黎圣日耳曼,布雷斯特,1.5,1.824282722513089,-0.3242827225130891,3.242827225130891,上盘价值(盘口过浅),中等Edge(3-5%),61,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
ddefa78970bd,2025-01-29 04:00:00,LLG,马德里竞技,瓦伦西亚,1.25,1.6543375314861464,-0.4043375314861464,4.043375314861464,上盘价值(盘口过浅),中等Edge(3-5%),57,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
18bb8046c8e5,2025-01-30 03:45:00,ISA,萨勒尼塔纳,罗马,-0.75,-0.9350418006430873,0.18504180064308728,1.8504180064308728,下盘价值(盘口过深),弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
20813ca9f3ee,2025-01-30 04:00:00,LLG,赫塔费,格拉纳达,0.5,1.1704516964733416,-0.6704516964733416,6.704516964733416,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
be367ee8c128,2025-01-31 03:30:00,EPL,诺丁汉森林,阿森纳,-1.25,-1.593825732899023,0.3438257328990231,3.4382573289902307,下盘价值(盘口过深),中等Edge(3-5%),52,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
31a9f394ed04,2025-01-31 03:45:00,EPL,富勒姆,埃弗顿,0.25,0.6241084681255946,-0.3741084681255946,3.741084681255946,上盘价值(盘口过浅),中等Edge(3-5%),43,弱,C,"弱价值信号, 需观察",正常盘口,False,0
0ce469e4caac,2025-01-31 03:45:00,EPL,卢顿,布莱顿,-1.0,-0.692615384615385,-0.30738461538461503,3.0738461538461506,上盘价值(盘口过浅),中等Edge(3-5%),52,中等,B,中等价值+信号确认+风控通过,诱盘信号,False,0
70c25a550c15,2025-01-31 04:00:00,EPL,水晶宫,谢菲尔德联,1.0,1.6031757313960335,-0.6031757313960335,6.031757313960336,上盘价值(盘口过浅),强Edge(5-8%),58,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
0f28408eb474,2025-01-31 04:15:00,EPL,阿斯顿维拉,纽卡斯尔联,0.5,1.0441115423557206,-0.5441115423557206,5.441115423557205,上盘价值(盘口过浅),强Edge(5-8%),62,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
dc03727123ea,2025-02-01 02:00:00,LLG,巴塞罗那,奥萨苏纳,1.75,2.186008744534666,-0.4360087445346661,4.360087445346661,上盘价值(盘口过浅),中等Edge(3-5%),71,强,B,中等价值+信号确认+风控通过,诱盘信号,False,0
86346159b5f6,2025-02-01 03:30:00,EPL,曼彻斯特城,伯恩利,2.5,3.0545454545454542,-0.5545454545454542,5.545454545454542,上盘价值(盘口过浅),强Edge(5-8%),75,强,A,强价值+强信号+低分歧+风控通过,假动作盘口,True,1
45bbb732b463,2025-02-01 03:30:00,EPL,托特纳姆热刺,布伦特福德,1.0,1.5082662802777624,-0.5082662802777624,5.082662802777625,上盘价值(盘口过浅),强Edge(5-8%),56,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
bdb59f804afc,2025-02-01 04:00:00,LLG,马德里竞技,巴列卡诺,1.5,1.570652106084243,-0.0706521060842431,0.706521060842431,公允定价,无Edge(<1%),71,强,D,,临场资金冲击,True,1
6b3cf3daf441,2025-02-01 04:15:00,EPL,利物浦,切尔西,1.0,1.4163399222294237,-0.41633992222942373,4.163399222294237,上盘价值(盘口过浅),中等Edge(3-5%),67,强,B,中等价值+信号确认+风控通过,诱盘信号,False,0
085eef1acb7d,2025-02-02 03:30:00,EPL,西汉姆联,AFC伯恩茅斯,0.25,0.33704676806083644,-0.08704676806083644,0.8704676806083644,公允定价,无Edge(<1%),49,弱,D,,假动作盘口,False,0
8b0e252af1eb,2025-02-02 04:00:00,LLG,赫塔费,皇家马德里,-1.0,-1.115423076923077,0.11542307692307707,1.1542307692307707,公允定价,弱Edge(1-3%),42,弱,C,"弱价值信号, 需观察",正常盘口,False,0
559c223b81db,2025-02-02 04:15:00,EPL,狼队,曼彻斯特联,0.0,-0.07257977528089898,0.07257977528089898,0.7257977528089898,公允定价,无Edge(<1%),52,中等,D,,正常盘口,False,0
55d93d5cc896,2025-02-03 03:30:00,BUN,海登海姆,多特蒙德,-0.5,-0.2737315145334017,-0.22626848546659828,2.2626848546659826,上盘价值(盘口过浅),弱Edge(1-3%),38,弱,C,"弱价值信号, 需观察",正常盘口,False,0
19ec97236cf1,2025-02-03 03:45:00,ISA,莱切,佛罗伦萨,-0.25,-0.26913217964183,0.019132179641830005,0.19132179641830005,公允定价,无Edge(<1%),48,弱,D,,正常盘口,False,0
dcc509453156,2025-02-03 04:00:00,LLG,毕尔巴鄂竞技,马略卡,1.0,1.8594285714285717,-0.8594285714285717,8.594285714285716,上盘价值(盘口过浅),超强Edge(≥8%),61,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
8e9c0f7c7917,2025-02-03 04:00:00,FL1,斯特拉斯堡,巴黎圣日耳曼,-1.0,-1.1390776397515525,0.13907763975155252,1.3907763975155252,公允定价,弱Edge(1-3%),52,中等,C,"弱价值信号, 需观察",正常盘口,False,0
8caf55a829d4,2025-02-03 20:30:00,EPL,埃弗顿,托特纳姆热刺,0.0,-0.23260853080568725,0.23260853080568725,2.3260853080568724,下盘价值(盘口过深),弱Edge(1-3%),57,中等,C,"弱价值信号, 需观察",诱盘信号,False,0
246df03a2e3f,2025-02-03 21:00:00,LLG,瓦伦西亚,阿尔梅里亚,0.75,1.4345418006430872,-0.6845418006430872,6.845418006430872,上盘价值(盘口过浅),强Edge(5-8%),57,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
444d78716ec8,2025-02-03 22:00:00,ISA,乌迪内斯,蒙扎,0.25,0.8058521617852163,-0.5558521617852163,5.558521617852163,上盘价值(盘口过浅),强Edge(5-8%),58,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
2ccc6eef041f,2025-02-03 22:00:00,ISA,恩波利,热那亚,0.0,0.0,0.0,0.0,公允定价,无Edge(<1%),51,中等,D,,正常盘口,False,0
19fb446a1ddb,2025-02-03 22:30:00,BUN,拜仁慕尼黑,门兴格拉德巴赫,2.5,2.836743054666496,-0.336743054666496,3.36743054666496,上盘价值(盘口过浅),中等Edge(3-5%),69,强,B,中等价值+信号确认+风控通过,正常盘口,True,1
4243108733c1,2025-02-03 22:30:00,BUN,弗赖堡,斯图加特,-0.25,-0.05696800308403993,-0.19303199691596007,1.9303199691596007,上盘价值(盘口过浅),弱Edge(1-3%),48,弱,C,"弱价值信号, 需观察",正常盘口,False,0
fa6331765ace,2025-02-03 22:30:00,BUN,美因茨,云达不来梅,0.5,1.0085472279260783,-0.5085472279260783,5.085472279260783,上盘价值(盘口过浅),强Edge(5-8%),52,中等,B,中等价值+信号确认+风控通过,正常盘口,False,0
8915c31b203f,2025-02-03 22:30:00,BUN,波鸿,奥格斯堡,0.25,0.4632496665358965,-0.2132496665358965,2.132496665358965,上盘价值(盘口过浅),弱Edge(1-3%),53,中等,C,"弱价值信号, 需观察",正常盘口,False,0
5f5245ea3894,2025-02-03 22:30:00,BUN,达姆施塔特,勒沃库森,-1.5,-1.7912655270078903,0.2912655270078903,2.9126552700789032,下盘价值(盘口过深),弱Edge(1-3%),46,弱,C,"弱价值信号, 需观察",正常盘口,False,0
